model,n,mae,mse,rmse,r2,bias,split,horizon
dmdc_residual_24h,365,2.450694340827323,12.482590212898977,3.533070932333368,0.6120354902298588,-0.03503211034899039,cv_2020,6
dmdc_residual_24h,365,3.7753312342229486,34.594932154416846,5.8817456723677575,0.5061264463109483,-0.05083441659687288,cv_2020,7
dmdc_residual_24h,365,4.333359910058111,66.61040516902109,8.161519783044154,0.4330018459903153,-0.06174887762265987,cv_2020,8
dmdc_residual_24h,365,2.825295616789948,16.89242579782305,4.110039634580554,0.5509299566745907,-0.05973081198177354,cv_2020,9
dmdc_residual_24h,365,2.925807680427216,15.636512561054042,3.954303043654348,0.39403817241906547,-0.05085038757455147,cv_2020,10
dmdc_residual_24h,365,3.061012703094982,15.74204193633404,3.9676242181353363,0.33932531826376666,-0.049069147000001805,cv_2020,11
dmdc_residual_24h,365,3.30963162483203,18.595122718469977,4.3122062472091915,0.41673263811377415,-0.04640822791573348,cv_2020,12
dmdc_residual_24h,365,3.899527712071838,28.961654598351778,5.381603348292382,0.4475184977792469,-0.04432768001937692,cv_2020,13
dmdc_residual_24h,365,4.451229306071204,42.52868828422061,6.521402324977398,0.4903200340670053,-0.04666800964418794,cv_2020,14
dmdc_residual_24h,365,5.327862726524459,81.57295523061906,9.03177475530801,0.39481341883441357,-0.04893930181869983,cv_2020,15
dmdc_residual_24h,365,5.791962455926666,86.08569390119496,9.278237650609892,0.5156299661820458,-0.052510946612502635,cv_2020,16
dmdc_residual_24h,365,5.580380153765041,81.5752720663707,9.0319030146681,0.4788219339551848,-0.06279900350995939,cv_2020,17
dmdc_residual_24h,365,4.8736872703698095,56.36462651238295,7.507637878346488,0.313469725401738,-0.08251730208746257,cv_2020,18
dmdc_residual_24h,365,4.011688404846927,29.149733063914717,5.399049274077309,0.22004334157772898,-0.07966309575868784,cv_2020,19
dmdc_residual_24h,365,3.3824207435832743,19.40330442883142,4.40491820909667,0.13182270043967648,-0.08187181509109144,cv_2020,20
dmdc_residual_24h,365,3.1483553290926367,17.849307895900548,4.224844126817053,0.0655748911134294,-0.0833147913644298,cv_2020,21
dmdc_residual_24h,365,2.974033683460169,15.280796407772081,3.909065925227161,0.0899413352858881,-0.08235863291139929,cv_2020,22
dmdc_residual_24h,365,2.740741248450152,13.020052397180901,3.608330971125141,-0.006370674134725363,-0.08105141175353105,cv_2020,23
dmdc_residual_24h,365,2.6313354746554967,12.12159506387205,3.481608114632095,0.009200173481002771,-0.08250590505488692,cv_2020,24
dmdc_residual_24h,364,1.792092221167129,10.505393712650678,3.2412025102808184,0.9377644407647847,-0.012917339859534211,cv_2021,1
dmdc_residual_24h,364,2.0465664294515022,13.040199219537458,3.611121601322428,0.9154894744796395,-0.017497934603838017,cv_2021,2
dmdc_residual_24h,364,2.13836909323343,14.076633065222767,3.751883935467989,0.9063673626338913,-0.024131234653661363,cv_2021,3
dmdc_residual_24h,364,2.3062425434463396,14.609382471425006,3.8222221902219404,0.9098839347452171,-0.029862692397901684,cv_2021,4
dmdc_residual_24h,364,3.1616496494181403,27.85723279004549,5.27799514873266,0.8707846867960531,-0.03588413331332808,cv_2021,5
dmdc_residual_24h,364,5.798108099082235,97.13289752250913,9.855602341942836,0.7557198597006655,-0.04562762320648281,cv_2021,6
dmdc_residual_24h,364,8.326757203158147,204.98045181727176,14.317138394849431,0.7108720880540715,-0.05906688846016932,cv_2021,7
dmdc_residual_24h,364,8.708157102077049,225.21197606199655,15.0070642053,0.6858465696527142,-0.07749682610756999,cv_2021,8
dmdc_residual_24h,364,5.958680103565472,84.4218842346154,9.188138235497734,0.797928214616112,-0.081353477891941,cv_2021,9
dmdc_residual_24h,364,5.960104499126236,74.92977152365273,8.65619844525602,0.7903164888719011,-0.08371961480432005,cv_2021,10
dmdc_residual_24h,364,6.347204213185091,83.5991173165174,9.143255291006447,0.7547529233994282,-0.08944940880205053,cv_2021,11
dmdc_residual_24h,364,6.654029845742696,103.74842002966406,10.185696835742956,0.7004349843397972,-0.09100059100576263,cv_2021,12
dmdc_residual_24h,364,7.749804955567589,147.12029688350506,12.129315598314072,0.6283210675385995,-0.09213594052534968,cv_2021,13
dmdc_residual_24h,364,9.21921977336066,256.4757788486474,16.014861187304977,0.5377159596192931,-0.09038557549070222,cv_2021,14
dmdc_residual_24h,364,11.313777927886514,429.23455354414085,20.717976579389717,0.45290252703163614,-0.08615200132856973,cv_2021,15
dmdc_residual_24h,364,13.592299543918525,1030.9471729493841,32.108366089687344,0.18686555471668853,-0.08931858111925825,cv_2021,16
dmdc_residual_24h,364,13.923924065307391,1224.3242744058173,34.990345445648536,0.09052817718536266,-0.09956554337117209,cv_2021,17
dmdc_residual_24h,364,11.203395244314072,352.41714326255527,18.77277665297692,0.5417360185417923,-0.11144736527185588,cv_2021,18
dmdc_residual_24h,364,8.705120672386052,179.89714064287494,13.412573975299258,0.650987631674689,-0.1089200882093433,cv_2021,19
dmdc_residual_24h,364,7.373091007419122,136.85265598616877,11.6984039931167,0.6575719480642324,-0.1082190712322403,cv_2021,20
dmdc_residual_24h,364,6.491866761252991,99.23482539693218,9.961667801976343,0.690966208563004,-0.10572464669340086,cv_2021,21
dmdc_residual_24h,364,5.5865439749172765,73.87797136496884,8.595229570230735,0.7133418382944048,-0.10299727849015483,cv_2021,22
dmdc_residual_24h,364,4.82570965770601,54.18930517210007,7.361338544863975,0.7135770628709983,-0.09683815168613838,cv_2021,23
dmdc_residual_24h,364,4.546145866258294,50.79029633419796,7.1267311114000895,0.7044218706997851,-0.09262120329220208,cv_2021,24
dmdc_residual_24h,364,5.915298198287222,296.32597294844595,17.21412132374017,0.7042344545988959,0.00013953663262554163,cv_2022,1
dmdc_residual_24h,364,5.913194812877531,210.94285687449064,14.523871965646443,0.7724917862061165,-0.005669504332241278,cv_2022,2
dmdc_residual_24h,364,6.079130826657336,227.65136479847806,15.088119988867998,0.7448725368092566,-0.011246437361881259,cv_2022,3
dmdc_residual_24h,364,6.598462345473576,297.0072675998049,17.233898792780607,0.7159649903435067,-0.02060679076736808,cv_2022,4
dmdc_residual_24h,364,8.09741362505232,331.46168175149637,18.206089139392247,0.7092115355582439,-0.030819462231195117,cv_2022,5
dmdc_residual_24h,364,13.465980092271987,585.052419606946,24.18785686262729,0.5890609445686801,-0.0399714966966537,cv_2022,6
dmdc_residual_24h,364,19.041542634969048,1218.5715301140624,34.90804391704099,0.45599125237002247,-0.07452273976893578,cv_2022,7
dmdc_residual_24h,364,19.557921336075694,1386.6720065054405,37.23804514881844,0.4420045677928538,-0.08042850852071456,cv_2022,8
dmdc_residual_24h,364,14.437989033497015,588.9844092917903,24.269000994927463,0.6202096828464227,-0.07935844780482122,cv_2022,9
dmdc_residual_24h,364,14.895179371117582,571.8225191521063,23.912810774814957,0.6080145830721009,-0.06769318243911303,cv_2022,10
dmdc_residual_24h,364,16.64055528373993,600.6849449046812,24.508874819229895,0.6367574054411314,-0.05417975852776854,cv_2022,11
dmdc_residual_24h,364,17.97809455867482,762.4607522771242,27.612691869448806,0.6347167751524049,-0.04781431083511888,cv_2022,12
dmdc_residual_24h,364,20.872031944844398,1229.9071952917934,35.070032724418624,0.584263527696353,-0.049493448461188035,cv_2022,13
dmdc_residual_24h,364,22.334472531804757,1396.350188136435,37.36776937598008,0.6313322623873123,-0.052333101369051054,cv_2022,14
dmdc_residual_24h,364,23.227575830900314,1524.7754117857487,39.048372716231704,0.6786099958219797,-0.0552669331776545,cv_2022,15
dmdc_residual_24h,364,25.055887335907016,1732.4792168944962,41.62306111874157,0.709537148742384,-0.05987814983839189,cv_2022,16
dmdc_residual_24h,364,26.92085961012449,1971.235680971466,44.39859998886751,0.6685890786599763,-0.08654749005110927,cv_2022,17
dmdc_residual_24h,364,27.07234837172061,2021.9218596939784,44.96578543397167,0.5353239946950457,-0.10564461359988807,cv_2022,18
dmdc_residual_24h,364,24.084988913577416,1568.1429683439042,39.59978495325327,0.4542351387344904,-0.10900025015650792,cv_2022,19
dmdc_residual_24h,364,20.19699759005012,1075.9609233100596,32.80184329134659,0.5100638037700822,-0.11303942918617166,cv_2022,20
dmdc_residual_24h,364,16.86269920424492,841.913287149572,29.01574205753787,0.5056145189173206,-0.09457779180123815,cv_2022,21
dmdc_residual_24h,364,15.951659181942683,1059.4845632334773,32.54972447246639,0.30611969390277605,-0.08390412891488888,cv_2022,22
dmdc_residual_24h,364,13.103045724285433,721.8425933242194,26.867128490484788,0.3560697055534727,-0.08388047943734758,cv_2022,23
dmdc_residual_24h,364,11.407352738250966,561.9175156357426,23.704799421968172,0.39595984826644093,-0.07390741945944149,cv_2022,24
